FREQ;ADJUSTMENT;REF_AREA;COUNTERPART_AREA;REF_SECTOR;COUNTERPART_SECTOR;ACCOUNTING_ENTRY;STO;INSTR_ASSET;ACTIVITY;EXPENDITURE;UNIT_MEASURE;PRICES;TRANSFORMATION;TIME_PERIOD;OBS_VALUE;OBS_STATUS;CONF_STATUS;COMMENT_OBS;EMBARGO_DATE;PRE_BREAK_VALUE;COMMENT_DSET;REF_PERIOD_DETAIL;REPYEARSTART;REPYEAREND;TIME_FORMAT;TIME_PER_COLLECT;REF_YEAR_PRICE;DECIMALS;TABLE_IDENTIFIER;TITLE;UNIT_MULT;LAST_UPDATE;COMPILING_ORG;COMMENT_TS;DATA_COMP;CURRENCY;DISS_ORG
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;V;N;2009;909;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;V;N;2010;1071;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;V;N;2011;959;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;V;N;2012;1011;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;V;N;2013;1108;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;V;N;2014;1088;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;V;N;2015;1098;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;V;N;2016;1142;P;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;1995;;M;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;1996;940;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;1997;1024;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;1998;1004;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;1999;1032;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2000;944;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2001;938;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2002;1030;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2003;1015;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2004;1057;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2005;933;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2006;967;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2007;1107;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2008;1094;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2009;1032;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2010;910;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2011;1056;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2012;947;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2013;1017;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2014;1155;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2015;1104;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;A;_Z;XDC;Y;N;2016;1119;P;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
